#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         482   -0.392083    -0.45191  0.00807388
         483   -0.413428    -0.45183  0.00805755
         484   -0.439241   -0.451804  0.00804095
         485   -0.466846   -0.451835  0.00802443
         486   -0.454987   -0.451841  0.00800792
         487   -0.437407   -0.451812  0.00799153
         488   -0.410701   -0.451728   0.0079756
         489   -0.412209   -0.451647   0.0079597
         490   -0.422649   -0.451588  0.00794368
         491   -0.432646   -0.451549  0.00792759
         492   -0.465064   -0.451576  0.00791153
         493   -0.487595   -0.451649  0.00789581
         494    -0.47089   -0.451688  0.00787993
         495   -0.457039   -0.451699  0.00786402
         496    -0.42227    -0.45164  0.00784838
         497   -0.398399   -0.451533  0.00783332
         498   -0.381291   -0.451392  0.00781886
         499   -0.373307   -0.451235  0.00780476
         500   -0.396648   -0.451126  0.00778992
