#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       78552        0.24     0.02859 0.000825683
       78553        0.16   0.0285917 0.000825675
       78554        0.36   0.0285959 0.000825675
       78555        0.12    0.028597 0.000825665
       78556           0   0.0285967 0.000825655
       78557       -0.08   0.0285953 0.000825645
       78558       -0.08   0.0285939 0.000825636
       78559        0.04   0.0285941 0.000825625
       78560        0.16   0.0285957 0.000825617
       78561        0.08   0.0285964 0.000825606
       78562        0.08    0.028597 0.000825596
       78563       -0.28   0.0285931 0.000825595
       78564        -0.2   0.0285902  0.00082559
       78565        -0.2   0.0285873 0.000825584
       78566       -0.24   0.0285839 0.000825581
       78567       -0.28   0.0285799  0.00082558
       78568       -0.36    0.028575 0.000825584
       78569       -0.36     0.02857 0.000825588
       78570       -0.32   0.0285656  0.00082559
       78571       -0.04   0.0285647  0.00082558
       78572       -0.12   0.0285628 0.000825571
       78573        0.04    0.028563 0.000825561
       78574        0.12   0.0285642 0.000825551
       78575        0.16   0.0285658 0.000825542
       78576         0.4   0.0285706 0.000825545
       78577        0.44   0.0285758 0.000825551
       78578        0.32   0.0285795 0.000825549
       78579        0.36   0.0285837 0.000825549
       78580         0.2   0.0285859 0.000825542
       78581         0.2   0.0285881 0.000825534
       78582        0.12   0.0285892 0.000825525
       78583        0.16   0.0285909 0.000825516
       78584       -0.12    0.028589 0.000825507
       78585       -0.12   0.0285871 0.000825499
       78586       -0.28   0.0285832 0.000825498
       78587       -0.24   0.0285798 0.000825494
       78588       -0.12   0.0285779 0.000825486
       78589       -0.28    0.028574 0.000825485
       78590           0   0.0285736 0.000825475
       78591        0.04   0.0285738 0.000825464
       78592           0   0.0285734 0.000825454
       78593       -0.32    0.028569 0.000825455
       78594       -0.16   0.0285666 0.000825448
       78595       -0.24   0.0285631 0.000825445
       78596       -0.16   0.0285607 0.000825438
       78597        0.04   0.0285609 0.000825427
       78598       -0.12    0.028559 0.000825419
       78599        -0.2   0.0285561 0.000825413
       78600        0.04   0.0285562 0.000825403
       78601        0.04   0.0285564 0.000825392
       78602           0    0.028556 0.000825382
       78603        0.12   0.0285572 0.000825372
       78604         0.4   0.0285619 0.000825375
       78605        0.28   0.0285651 0.000825371
       78606        0.36   0.0285693 0.000825371
       78607        0.28   0.0285725 0.000825367
       78608         0.2   0.0285747 0.000825359
       78609        0.24   0.0285774 0.000825353
       78610        0.24   0.0285801 0.000825347
       78611        0.08   0.0285807 0.000825337
       78612        0.32   0.0285844 0.000825335
       78613        0.28   0.0285876  0.00082533
       78614        0.36   0.0285919 0.000825331
       78615        0.44   0.0285971 0.000825337
       78616        0.16   0.0285988 0.000825328
       78617        0.08   0.0285994 0.000825318
       78618       -0.12   0.0285975 0.000825309
       78619        0.24   0.0286002 0.000825303
       78620        0.36   0.0286044 0.000825304
       78621        0.28   0.0286076 0.000825299
       78622        0.44   0.0286129 0.000825305
       78623        0.24   0.0286155 0.000825299
       78624       -0.08   0.0286142  0.00082529
       78625        0.08   0.0286148  0.00082528
       78626        0.12    0.028616  0.00082527
       78627       -0.12   0.0286141 0.000825262
       78628       -0.12   0.0286122 0.000825253
       78629       -0.24   0.0286088  0.00082525
       78630       -0.28   0.0286049 0.000825249
       78631        -0.2    0.028602 0.000825243
       78632       -0.24   0.0285985  0.00082524
       78633       -0.08   0.0285972 0.000825231
       78634        0.04   0.0285973  0.00082522
       78635       -0.24   0.0285939 0.000825217
       78636       -0.08   0.0285925 0.000825207
       78637           0   0.0285921 0.000825197
       78638       -0.04   0.0285913 0.000825187
       78639        0.16   0.0285929 0.000825178
       78640       -0.04   0.0285921 0.000825168
       78641       -0.04   0.0285912 0.000825158
       78642           0   0.0285908 0.000825148
       78643         0.2    0.028593  0.00082514
       78644        0.04   0.0285932 0.000825129
       78645        0.24   0.0285958 0.000825123
       78646        0.08   0.0285965 0.000825113
       78647        0.16   0.0285982 0.000825104
       78648       -0.08   0.0285968 0.000825095
       78649       -0.24   0.0285934 0.000825092
       78650       -0.04   0.0285925 0.000825082
       78651        0.12   0.0285937 0.000825072
       78652        0.32   0.0285974  0.00082507
       78653        0.32   0.0286011 0.000825068
       78654        0.36   0.0286053 0.000825068
       78655        0.52   0.0286115 0.000825081
       78656        0.44   0.0286168 0.000825087
       78657        0.28     0.02862 0.000825083
       78658        0.36   0.0286242 0.000825083
       78659        0.24   0.0286269 0.000825077
       78660        0.28   0.0286301 0.000825073
       78661        0.16   0.0286317 0.000825064
       78662       -0.16   0.0286293 0.000825057
       78663       -0.16   0.0286269  0.00082505
       78664           0   0.0286266 0.000825039
       78665        0.12   0.0286277  0.00082503
       78666        0.16   0.0286294 0.000825021
       78667        0.16   0.0286311 0.000825012
       78668       -0.08   0.0286297 0.000825003
       78669       -0.28   0.0286258 0.000825002
       78670       -0.08   0.0286244 0.000824992
       78671        0.08    0.028625 0.000824982
       78672        0.36   0.0286292 0.000824982
       78673        0.28   0.0286324 0.000824978
       78674        0.04   0.0286326 0.000824968
       78675       -0.12   0.0286307 0.000824959
       78676       -0.28   0.0286268 0.000824958
       78677       -0.24   0.0286234 0.000824955
       78678        -0.2   0.0286205 0.000824949
       78679        -0.4    0.028615 0.000824957
       78680        0.04   0.0286151 0.000824946
       78681         0.2   0.0286173 0.000824939
       78682        0.36   0.0286215 0.000824939
       78683        0.32   0.0286252 0.000824937
       78684        0.32   0.0286289 0.000824935
       78685        0.24   0.0286316 0.000824929
       78686        0.32   0.0286353 0.000824926
       78687       -0.04   0.0286345 0.000824916
       78688       -0.08   0.0286331 0.000824907
       78689       -0.24   0.0286297 0.000824904
       78690           0   0.0286293 0.000824893
       78691       -0.12   0.0286274 0.000824885
       78692       -0.04   0.0286265 0.000824875
       78693       -0.16   0.0286241 0.000824868
       78694        0.08   0.0286248 0.000824858
       78695        0.28    0.028628 0.000824853
       78696        0.12   0.0286292 0.000824844
       78697       -0.04   0.0286283 0.000824834
       78698       -0.04   0.0286274 0.000824824
       78699       -0.04   0.0286265 0.000824814
       78700        0.24   0.0286292 0.000824808
       78701         0.4   0.0286339 0.000824811
       78702        0.16   0.0286356 0.000824802
       78703       -0.08   0.0286342 0.000824792
       78704       -0.08   0.0286329 0.000824783
       78705           0   0.0286325 0.000824773
       78706       -0.12   0.0286306 0.000824764
       78707       -0.16   0.0286282 0.000824757
       78708       -0.04   0.0286273 0.000824747
       78709        0.08    0.028628 0.000824737
       78710        0.16   0.0286297 0.000824728
       78711        0.68   0.0286379 0.000824759
       78712        0.72   0.0286467 0.000824796
       78713        0.68    0.028655 0.000824827
       78714        0.48   0.0286607 0.000824836
       78715        0.48   0.0286665 0.000824846
       78716        0.24   0.0286691  0.00082484
       78717        0.16   0.0286708 0.000824831
       78718        0.12    0.028672 0.000824821
       78719        0.24   0.0286747 0.000824815
       78720        0.16   0.0286763 0.000824806
       78721        0.08    0.028677 0.000824796
       78722       -0.04   0.0286761 0.000824786
       78723       -0.08   0.0286747 0.000824777
       78724           0   0.0286744 0.000824766
       78725        -0.2   0.0286715 0.000824761
       78726       -0.32    0.028667 0.000824762
       78727       -0.52   0.0286601 0.000824781
       78728        -0.4   0.0286546 0.000824789
       78729        -0.2   0.0286517 0.000824783
       78730       -0.12   0.0286498 0.000824775
       78731       -0.04   0.0286489 0.000824765
       78732        0.04   0.0286491 0.000824755
       78733        0.08   0.0286497 0.000824744
       78734        0.08   0.0286504 0.000824734
       78735           0     0.02865 0.000824724
       78736       -0.12   0.0286481 0.000824715
       78737           0   0.0286478 0.000824705
       78738        0.04   0.0286479 0.000824695
       78739       -0.04    0.028647 0.000824685
       78740        0.12   0.0286482 0.000824675
       78741        0.04   0.0286484 0.000824664
       78742           0    0.028648 0.000824654
       78743        0.08   0.0286486 0.000824644
       78744        0.12   0.0286498 0.000824634
       78745         0.2    0.028652 0.000824627
       78746        0.16   0.0286536 0.000824618
       78747           0   0.0286533 0.000824607
       78748        0.24    0.028656 0.000824601
       78749        0.16   0.0286576 0.000824592
       78750        0.16   0.0286593 0.000824584
       78751        0.28   0.0286625 0.000824579
       78752       -0.12   0.0286606 0.000824571
       78753        0.16   0.0286623 0.000824562
       78754        0.28   0.0286655 0.000824558
       78755        0.12   0.0286666 0.000824548
       78756           0   0.0286663 0.000824538
       78757        0.12   0.0286674 0.000824528
       78758           0   0.0286671 0.000824518
       78759        0.08   0.0286677 0.000824508
       78760        0.16   0.0286694 0.000824499
       78761        0.24   0.0286721 0.000824493
       78762         0.2   0.0286742 0.000824485
       78763        0.36   0.0286784 0.000824486
       78764        0.28   0.0286816 0.000824481
       78765        0.16   0.0286833 0.000824472
       78766        0.28   0.0286865 0.000824468
       78767        0.24   0.0286892 0.000824462
       78768         0.2   0.0286913 0.000824454
       78769        0.16    0.028693 0.000824446
       78770       -0.04   0.0286921 0.000824436
       78771        0.04   0.0286923 0.000824425
       78772        0.12   0.0286934 0.000824416
       78773        0.12   0.0286946 0.000824406
       78774           0   0.0286942 0.000824396
       78775       -0.16   0.0286918 0.000824389
       78776       -0.16   0.0286894 0.000824382
       78777        0.12   0.0286906 0.000824372
       78778       -0.32   0.0286862 0.000824373
       78779       -0.32   0.0286818 0.000824375
       78780       -0.04   0.0286809 0.000824365
       78781       -0.04     0.02868 0.000824355
       78782        -0.2   0.0286771 0.000824349
       78783       -0.12   0.0286752 0.000824341
       78784       -0.16   0.0286728 0.000824334
       78785       -0.16   0.0286704 0.000824327
       78786       -0.12   0.0286685 0.000824319
       78787        -0.2   0.0286656 0.000824313
       78788       -0.36   0.0286607 0.000824318
       78789       -0.32   0.0286563 0.000824319
       78790        -0.2   0.0286534 0.000824314
       78791       -0.08    0.028652 0.000824304
       78792        0.12   0.0286532 0.000824295
       78793        0.24   0.0286558 0.000824289
       78794        0.12    0.028657 0.000824279
       78795           0   0.0286566 0.000824269
       78796        0.16   0.0286583  0.00082426
       78797        0.32    0.028662 0.000824258
       78798         0.2   0.0286642  0.00082425
       78799           0   0.0286638  0.00082424
       78800        0.08   0.0286645  0.00082423
       78801           0   0.0286641 0.000824219
       78802       -0.08   0.0286627  0.00082421
       78803       -0.16   0.0286603 0.000824203
       78804       -0.16   0.0286579 0.000824196
       78805       -0.28    0.028654 0.000824195
       78806       -0.28   0.0286501 0.000824194
       78807        0.12   0.0286513 0.000824184
       78808         0.2   0.0286534 0.000824176
       78809        0.04   0.0286536 0.000824166
       78810        0.28   0.0286568 0.000824162
       78811        0.48   0.0286625 0.000824171
       78812        0.44   0.0286677 0.000824177
       78813        0.28   0.0286709 0.000824173
       78814        0.04    0.028671 0.000824162
       78815         0.2   0.0286732 0.000824155
       78816        0.36   0.0286774 0.000824155
       78817        0.48   0.0286832 0.000824165
       78818        0.32   0.0286868 0.000824162
       78819        0.24   0.0286895 0.000824156
       78820        0.44   0.0286947 0.000824162
       78821        0.44      0.0287 0.000824168
       78822        0.44   0.0287052 0.000824174
       78823         0.4   0.0287099 0.000824178
       78824        0.48   0.0287156 0.000824187
       78825        0.64   0.0287234 0.000824213
       78826        0.32   0.0287271 0.000824211
       78827        0.24   0.0287297 0.000824205
       78828        0.28   0.0287329   0.0008242
       78829        0.16   0.0287346 0.000824192
       78830        0.52   0.0287408 0.000824205
       78831        0.08   0.0287415 0.000824195
       78832        0.12   0.0287426 0.000824185
       78833         0.4   0.0287474 0.000824188
       78834        0.52   0.0287536 0.000824201
       78835        0.44   0.0287588 0.000824207
       78836        0.32   0.0287625 0.000824205
       78837         0.4   0.0287672 0.000824208
       78838        0.36   0.0287714 0.000824208
       78839         0.4   0.0287761 0.000824211
       78840        0.32   0.0287798 0.000824209
       78841         0.4   0.0287845 0.000824212
       78842        0.28   0.0287877 0.000824208
       78843        0.56   0.0287944 0.000824225
       78844         0.6   0.0288017 0.000824246
       78845        0.48   0.0288074 0.000824256
       78846        0.32   0.0288111 0.000824253
       78847        0.28   0.0288143 0.000824249
       78848        0.24    0.028817 0.000824243
       78849        0.32   0.0288207 0.000824241
       78850        0.28   0.0288238 0.000824236
       78851        0.36    0.028828 0.000824237
       78852        0.12   0.0288292 0.000824227
       78853        0.16   0.0288309 0.000824218
       78854        0.24   0.0288335 0.000824212
       78855         0.2   0.0288357 0.000824205
       78856        0.04   0.0288359 0.000824194
       78857           0   0.0288355 0.000824184
       78858        0.04   0.0288356 0.000824173
       78859        0.12   0.0288368 0.000824164
       78860        0.24   0.0288395 0.000824158
       78861        0.28   0.0288426 0.000824153
       78862        0.16   0.0288443 0.000824145
       78863        0.28   0.0288475  0.00082414
       78864        0.12   0.0288487 0.000824131
       78865        0.24   0.0288513 0.000824124
       78866        0.08    0.028852 0.000824114
       78867        0.24   0.0288547 0.000824108
       78868        0.48   0.0288604 0.000824118
       78869         0.4   0.0288651 0.000824121
       78870        0.52   0.0288713 0.000824134
       78871        0.52   0.0288775 0.000824147
       78872        0.48   0.0288833 0.000824156
       78873        0.64    0.028891 0.000824182
       78874        0.72   0.0288998 0.000824218
       78875        0.44    0.028905 0.000824224
       78876        0.44   0.0289102  0.00082423
       78877        0.32   0.0289139 0.000824228
       78878        0.16   0.0289155 0.000824219
       78879        0.24   0.0289182 0.000824213
       78880       -0.16   0.0289158 0.000824206
       78881       -0.24   0.0289124 0.000824203
       78882       -0.24    0.028909 0.000824199
       78883       -0.04   0.0289081 0.000824189
       78884        0.04   0.0289083 0.000824179
       78885         0.2   0.0289104 0.000824171
       78886        0.24   0.0289131 0.000824165
       78887        0.08   0.0289138 0.000824155
       78888           0   0.0289134 0.000824145
       78889        0.08    0.028914 0.000824135
       78890       -0.08   0.0289127 0.000824125
       78891       -0.12   0.0289108 0.000824117
       78892        0.08   0.0289114 0.000824107
       78893       -0.08     0.02891 0.000824098
       78894        -0.2   0.0289071 0.000824092
       78895           0   0.0289068 0.000824082
       78896         0.2   0.0289089 0.000824074
       78897        0.12   0.0289101 0.000824065
       78898        0.08   0.0289107 0.000824054
       78899        0.04   0.0289109 0.000824044
       78900        0.24   0.0289136 0.000824038
       78901        0.32   0.0289173 0.000824036
       78902        0.16   0.0289189 0.000824027
       78903        0.08   0.0289196 0.000824017
       78904        0.36   0.0289238 0.000824017
       78905        0.16   0.0289254 0.000824008
       78906         0.2   0.0289276 0.000824001
       78907        0.12   0.0289287 0.000823991
       78908        0.32   0.0289324 0.000823989
       78909        0.08   0.0289331 0.000823979
       78910        0.12   0.0289342 0.000823969
       78911        0.08   0.0289349 0.000823959
       78912        0.24   0.0289376 0.000823953
       78913        0.16   0.0289392 0.000823944
       78914         0.4   0.0289439 0.000823947
       78915        0.24   0.0289466 0.000823941
       78916        0.48   0.0289523  0.00082395
       78917        0.32    0.028956 0.000823948
       78918        0.44   0.0289612 0.000823954
       78919        0.16   0.0289629 0.000823945
       78920        0.24   0.0289655 0.000823939
       78921        0.12   0.0289667  0.00082393
       78922        0.28   0.0289699 0.000823925
       78923        0.16   0.0289715 0.000823916
       78924       -0.12   0.0289696 0.000823908
       78925       -0.16   0.0289672 0.000823901
       78926       -0.12   0.0289654 0.000823893
       78927        0.08    0.028966 0.000823883
       78928        0.08   0.0289667 0.000823873
       78929        0.08   0.0289673 0.000823862
       78930        0.16    0.028969 0.000823854
       78931         0.2   0.0289711 0.000823846
       78932       -0.04   0.0289703 0.000823836
       78933        0.16   0.0289719 0.000823827
       78934       -0.08   0.0289705 0.000823818
       78935       -0.08   0.0289692 0.000823809
       78936        -0.2   0.0289663 0.000823803
       78937       -0.24   0.0289628   0.0008238
       78938        -0.2   0.0289599 0.000823795
       78939       -0.08   0.0289586 0.000823785
       78940       -0.16   0.0289562 0.000823778
       78941           0   0.0289558 0.000823768
       78942       -0.04   0.0289549 0.000823758
       78943       -0.04   0.0289541 0.000823748
       78944        -0.2   0.0289512 0.000823743
       78945        -0.4   0.0289457  0.00082375
       78946       -0.36   0.0289408 0.000823755
       78947       -0.28   0.0289369 0.000823753
       78948       -0.36    0.028932 0.000823758
       78949       -0.12   0.0289301 0.000823749
       78950       -0.08   0.0289287  0.00082374
       78951       -0.04   0.0289278  0.00082373
       78952        0.32   0.0289315 0.000823728
       78953        0.24   0.0289342 0.000823722
       78954         0.2   0.0289363 0.000823714
       78955        0.28   0.0289395  0.00082371
       78956        0.08   0.0289402   0.0008237
       78957       -0.04   0.0289393  0.00082369
       78958        0.24    0.028942 0.000823684
       78959        0.16   0.0289436 0.000823675
       78960           0   0.0289433 0.000823665
       78961           0   0.0289429 0.000823654
       78962        0.28   0.0289461  0.00082365
       78963        0.12   0.0289472  0.00082364
       78964        0.16   0.0289489 0.000823632
       78965           0   0.0289485 0.000823621
       78966       -0.08   0.0289471 0.000823612
       78967       -0.24   0.0289437 0.000823609
       78968        0.04   0.0289439 0.000823598
       78969        0.08   0.0289445 0.000823588
       78970        0.12   0.0289457 0.000823578
       78971        0.12   0.0289468 0.000823569
       78972         0.2    0.028949 0.000823561
       78973       -0.12   0.0289471 0.000823553
       78974       -0.08   0.0289457 0.000823544
       78975           0   0.0289454 0.000823533
       78976        0.04   0.0289455 0.000823523
       78977       -0.16   0.0289431 0.000823516
       78978       -0.08   0.0289417 0.000823507
       78979           0   0.0289414 0.000823496
       78980       -0.16    0.028939 0.000823489
       78981        0.04   0.0289391 0.000823479
       78982         0.2   0.0289413 0.000823471
       78983        0.12   0.0289424 0.000823462
       78984        0.24   0.0289451 0.000823456
       78985         0.2   0.0289473 0.000823448
       78986        0.16   0.0289489 0.000823439
       78987       -0.04   0.0289481 0.000823429
       78988       -0.12   0.0289462 0.000823421
       78989        0.04   0.0289463 0.000823411
       78990         0.2   0.0289485 0.000823403
       78991       -0.12   0.0289466 0.000823395
       78992       -0.28   0.0289427 0.000823394
       78993        -0.4   0.0289372 0.000823401
       78994        -0.4   0.0289318 0.000823409
       78995       -0.32   0.0289274  0.00082341
       78996       -0.08    0.028926 0.000823401
       78997       -0.24   0.0289226 0.000823398
       78998       -0.24   0.0289192 0.000823394
       78999        0.04   0.0289194 0.000823384
       79000        0.08     0.02892 0.000823374
       79001       -0.16   0.0289176 0.000823367
       79002       -0.16   0.0289152  0.00082336
       79003        0.12   0.0289164  0.00082335
       79004       -0.04   0.0289155  0.00082334
       79005       -0.04   0.0289146  0.00082333
       79006        0.04   0.0289148  0.00082332
       79007        0.24   0.0289174 0.000823314
       79008        0.16   0.0289191 0.000823305
       79009        0.12   0.0289202 0.000823295
       79010       -0.32   0.0289158 0.000823297
       79011        -0.4   0.0289104 0.000823304
       79012       -0.44   0.0289045 0.000823315
       79013       -0.44   0.0288985 0.000823326
       79014       -0.48   0.0288921 0.000823341
       79015       -0.52   0.0288851  0.00082336
       79016       -0.44   0.0288792 0.000823371
       79017       -0.44   0.0288733 0.000823382
       79018       -0.16   0.0288709 0.000823375
       79019       -0.32   0.0288665 0.000823376
       79020        -0.4    0.028861 0.000823384
       79021       -0.44   0.0288551 0.000823395
       79022       -0.28   0.0288512 0.000823393
       79023       -0.32   0.0288468 0.000823395
       79024       -0.28   0.0288429 0.000823394
       79025        -0.4   0.0288375 0.000823401
       79026       -0.28   0.0288335   0.0008234
       79027       -0.16   0.0288312 0.000823393
       79028       -0.16   0.0288288 0.000823386
       79029       -0.28   0.0288249 0.000823385
       79030       -0.12    0.028823 0.000823377
       79031       -0.12   0.0288211 0.000823368
       79032       -0.16   0.0288187 0.000823361
       79033       -0.04   0.0288178 0.000823352
       79034        0.12    0.028819 0.000823342
       79035           0   0.0288186 0.000823332
       79036        0.08   0.0288193 0.000823321
       79037        0.04   0.0288194 0.000823311
       79038        0.24   0.0288221 0.000823305
       79039           0   0.0288217 0.000823295
       79040           0   0.0288214 0.000823284
       79041           0    0.028821 0.000823274
       79042       -0.08   0.0288196 0.000823265
       79043       -0.32   0.0288152 0.000823266
       79044       -0.16   0.0288128 0.000823259
       79045        0.12    0.028814  0.00082325
       79046       -0.12   0.0288121 0.000823241
       79047       -0.16   0.0288097 0.000823234
       79048       -0.04   0.0288088 0.000823224
       79049       -0.16   0.0288064 0.000823217
       79050       -0.08   0.0288051 0.000823208
       79051       -0.24   0.0288017 0.000823205
       79052       -0.16   0.0287993 0.000823198
       79053        -0.2   0.0287964 0.000823192
       79054        0.04   0.0287965 0.000823182
       79055       -0.04   0.0287956 0.000823172
       79056        0.08   0.0287963 0.000823162
       79057        0.44   0.0288015 0.000823168
       79058         0.4   0.0288062 0.000823171
       79059        0.48   0.0288119  0.00082318
       79060         0.4   0.0288166 0.000823183
       79061        0.48   0.0288223 0.000823193
       79062        0.28   0.0288255 0.000823188
       79063        0.08   0.0288261 0.000823178
       79064       -0.04   0.0288253 0.000823168
       79065        0.08   0.0288259 0.000823158
       79066        0.32   0.0288296 0.000823156
       79067        0.28   0.0288328 0.000823152
       79068        0.36    0.028837 0.000823152
       79069         0.4   0.0288416 0.000823155
       79070         0.4   0.0288463 0.000823158
       79071        0.32     0.02885 0.000823156
       79072        0.24   0.0288527  0.00082315
       79073        0.24   0.0288554 0.000823144
       79074        0.24    0.028858 0.000823137
       79075        0.48   0.0288637 0.000823147
       79076        0.44   0.0288689 0.000823153
       79077        0.16   0.0288706 0.000823144
       79078           0   0.0288702 0.000823134
       79079        0.08   0.0288709 0.000823124
       79080        0.08   0.0288715 0.000823113
       79081        0.04   0.0288717 0.000823103
       79082       -0.08   0.0288703 0.000823094
       79083        0.04   0.0288704 0.000823083
       79084         0.2   0.0288726 0.000823076
       79085        0.32   0.0288763 0.000823074
       79086           0   0.0288759 0.000823063
       79087         0.2   0.0288781 0.000823056
       79088        0.12   0.0288792 0.000823046
       79089        0.48   0.0288849 0.000823056
       79090        0.44   0.0288901 0.000823062
       79091         0.4   0.0288948 0.000823065
       79092         0.2    0.028897 0.000823057
       79093         0.2   0.0288991 0.000823049
       79094        0.16   0.0289008 0.000823041
       79095        0.12    0.028902 0.000823031
       79096        0.12   0.0289031 0.000823021
       79097        0.12   0.0289043 0.000823012
       79098        0.28   0.0289074 0.000823008
       79099         0.2   0.0289096    0.000823
       79100        0.16   0.0289113 0.000822991
       79101        0.12   0.0289124 0.000822982
       79102        0.04   0.0289125 0.000822971
       79103       -0.08   0.0289112 0.000822962
       79104        0.08   0.0289118 0.000822952
       79105        0.12    0.028913 0.000822942
       79106       -0.16   0.0289106 0.000822935
       79107       -0.36   0.0289057  0.00082294
       79108       -0.16   0.0289033 0.000822933
       79109       -0.04   0.0289024 0.000822923
       79110        0.08    0.028903 0.000822913
       79111       -0.12   0.0289012 0.000822904
       79112           0   0.0289008 0.000822894
       79113       -0.04   0.0288999 0.000822884
       79114        0.16   0.0289016 0.000822875
       79115        -0.2   0.0288987  0.00082287
       79116        0.04   0.0288988  0.00082286
       79117        0.04    0.028899 0.000822849
       79118        0.04   0.0288991 0.000822839
       79119        0.04   0.0288993 0.000822828
       79120        0.08   0.0288999 0.000822818
       79121        0.04      0.0289 0.000822808
       79122       -0.12   0.0288982   0.0008228
       79123           0   0.0288978 0.000822789
       79124        0.12   0.0288989  0.00082278
       79125       -0.04   0.0288981  0.00082277
       79126        0.08   0.0288987  0.00082276
       79127        0.08   0.0288994  0.00082275
       79128        0.24    0.028902 0.000822743
       79129        0.32   0.0289057 0.000822741
       79130        0.28   0.0289089 0.000822737
       79131        0.12     0.02891 0.000822727
       79132        0.16   0.0289117 0.000822719
       79133        0.12   0.0289128 0.000822709
       79134       -0.32   0.0289084 0.000822711
       79135           0   0.0289081   0.0008227
       79136           0   0.0289077  0.00082269
       79137       -0.08   0.0289063 0.000822681
       79138        0.24    0.028909 0.000822675
       79139        0.12   0.0289101 0.000822665
       79140        0.24   0.0289128 0.000822659
       79141       -0.08   0.0289114  0.00082265
       79142           0   0.0289111 0.000822639
       79143       -0.04   0.0289102 0.000822629
       79144        0.04   0.0289103 0.000822619
       79145         0.2   0.0289125 0.000822612
       79146        0.28   0.0289157 0.000822607
       79147        0.32   0.0289194 0.000822605
       79148        0.24    0.028922 0.000822599
       79149        0.36   0.0289262 0.000822599
       79150         0.2   0.0289284 0.000822592
       79151         0.4   0.0289331 0.000822595
       79152        0.24   0.0289357 0.000822589
       79153        0.12   0.0289369 0.000822579
       79154        0.16   0.0289385  0.00082257
       79155        0.12   0.0289397 0.000822561
       79156       -0.08   0.0289383 0.000822551
       79157        0.12   0.0289394 0.000822542
       79158        0.16   0.0289411 0.000822533
       79159        0.32   0.0289448 0.000822531
       79160        0.24   0.0289474 0.000822525
       79161        0.04   0.0289476 0.000822515
       79162        0.04   0.0289477 0.000822504
       79163        0.12   0.0289489 0.000822495
       79164        -0.2    0.028946 0.000822489
       79165        0.04   0.0289461 0.000822479
       79166       -0.12   0.0289442 0.000822471
       79167        0.04   0.0289444  0.00082246
       79168        0.04   0.0289445  0.00082245
       79169       -0.04   0.0289437  0.00082244
       79170       -0.08   0.0289423 0.000822431
       79171        0.08   0.0289429 0.000822421
       79172         0.2   0.0289451 0.000822413
       79173        0.12   0.0289462 0.000822403
       79174        0.36   0.0289504 0.000822404
       79175        0.36   0.0289546 0.000822404
       79176        0.28   0.0289578   0.0008224
       79177        0.28   0.0289609 0.000822395
       79178        0.16   0.0289626 0.000822387
       79179           0   0.0289622 0.000822376
       79180        0.12   0.0289634 0.000822367
       79181         0.2   0.0289655 0.000822359
       79182        0.28   0.0289687 0.000822355
       79183        0.36   0.0289729 0.000822355
       79184        0.28   0.0289761 0.000822351
       79185        0.08   0.0289767 0.000822341
       79186        0.16   0.0289784 0.000822332
       79187        0.12   0.0289795 0.000822322
       79188       -0.08   0.0289781 0.000822313
       79189        0.16   0.0289798 0.000822305
       79190        -0.2   0.0289769 0.000822299
       79191       -0.16   0.0289745 0.000822292
       79192           0   0.0289741 0.000822282
       79193         0.2   0.0289763 0.000822274
       79194        0.12   0.0289774 0.000822265
       79195        0.12   0.0289786 0.000822255
       79196       -0.12   0.0289767 0.000822247
       79197           0   0.0289764 0.000822237
       79198       -0.08    0.028975 0.000822228
       79199       -0.28   0.0289711 0.000822226
       79200        -0.2   0.0289682 0.000822221
       79201       -0.16   0.0289658 0.000822214
       79202       -0.24   0.0289624 0.000822211
       79203       -0.28   0.0289585  0.00082221
       79204       -0.36   0.0289536 0.000822214
       79205       -0.12   0.0289517 0.000822206
       79206       -0.12   0.0289498 0.000822198
       79207        0.12    0.028951 0.000822188
       79208         0.2   0.0289531  0.00082218
       79209        0.36   0.0289573 0.000822181
       79210        0.56    0.028964 0.000822198
       79211        0.32   0.0289677 0.000822195
       79212        0.32   0.0289714 0.000822193
       79213        0.04   0.0289715 0.000822183
       79214           0   0.0289711 0.000822173
       79215       -0.04   0.0289703 0.000822163
       79216       -0.12   0.0289684 0.000822154
       79217        -0.2   0.0289655 0.000822149
       79218       -0.08   0.0289641  0.00082214
       79219        0.16   0.0289658 0.000822131
       79220        0.32   0.0289695 0.000822129
       79221        0.48   0.0289751 0.000822138
       79222        0.28   0.0289783 0.000822134
       79223           0   0.0289779 0.000822124
       79224        0.32   0.0289816 0.000822122
       79225        0.32   0.0289853 0.000822119
       79226        0.24    0.028988 0.000822113
       79227        0.28   0.0289911 0.000822109
       79228        0.28   0.0289943 0.000822105
       79229         0.4    0.028999 0.000822108
       79230        0.16   0.0290006 0.000822099
       79231        0.28   0.0290038 0.000822095
       79232        0.16   0.0290055 0.000822086
       79233        0.44   0.0290106 0.000822092
       79234        0.48   0.0290163 0.000822101
       79235         0.2   0.0290185 0.000822094
       79236        0.12   0.0290196 0.000822084
       79237        0.08   0.0290203 0.000822074
       79238        0.08   0.0290209 0.000822064
       79239       -0.16   0.0290185 0.000822057
       79240        0.12   0.0290197 0.000822048
       79241        0.12   0.0290208 0.000822038
       79242           0   0.0290205 0.000822028
       79243        0.12   0.0290216 0.000822018
       79244        0.04   0.0290218 0.000822008
       79245       -0.08   0.0290204 0.000821999
       79246           0     0.02902 0.000821988
