#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         638     1.30128     1.37719  0.00563527
         639     1.29569     1.37706   0.0056279
         640     1.33099     1.37699  0.00561956
         641     1.31805      1.3769  0.00561155
         642     1.33642     1.37683  0.00560316
         643     1.36116     1.37681   0.0055945
         644     1.33134     1.37674  0.00558626
         645     1.32869     1.37666   0.0055781
         646     1.31864     1.37657  0.00557018
         647     1.32294     1.37649  0.00556219
         648     1.29614     1.37637  0.00555499
         649     1.30787     1.37626  0.00554743
         650     1.29377     1.37614  0.00554035
         651     1.30368     1.37602  0.00553296
         652     1.28905     1.37589  0.00552608
         653     1.29045     1.37576  0.00551917
         654     1.29527     1.37564   0.0055121
         655     1.29444     1.37551  0.00550508
         656     1.29185     1.37539  0.00549816
         657     1.30372     1.37528  0.00549087
         658     1.29372     1.37515  0.00548393
         659     1.31444     1.37506  0.00547638
         660     1.31754     1.37497  0.00546878
         661     1.32224     1.37489  0.00546109
         662     1.30912     1.37479  0.00545374
         663     1.33721     1.37474  0.00544581
         664     1.29735     1.37462  0.00543885
         665     1.30766     1.37452  0.00543161
         666     1.30648     1.37442  0.00542441
         667     1.30483     1.37431  0.00541728
         668      1.3263     1.37424  0.00540965
         669     1.32555     1.37417  0.00540205
         670     1.35354     1.37414  0.00539408
         671     1.36701     1.37413  0.00538605
         672     1.34321     1.37408  0.00537823
         673     1.35317     1.37405  0.00537033
         674     1.36294     1.37403  0.00536239
         675     1.34938       1.374  0.00535457
         676     1.34037     1.37395  0.00534688
         677     1.34281      1.3739  0.00533918
         678     1.34106     1.37385  0.00533152
         679     1.32677     1.37378  0.00532412
         680     1.33427     1.37373  0.00531661
         681     1.34268     1.37368    0.005309
         682     1.34258     1.37363  0.00530141
         683     1.33522     1.37358  0.00529395
         684     1.34982     1.37354  0.00528632
         685     1.35546     1.37352  0.00527867
         686     1.35496     1.37349  0.00527104
         687     1.35258     1.37346  0.00526346
         688     1.34961     1.37343  0.00525592
         689     1.33928     1.37338  0.00524853
         690      1.3581     1.37335  0.00524097
         691     1.33646      1.3733  0.00523365
         692     1.35138     1.37327  0.00522619
         693     1.33348     1.37321  0.00521896
         694     1.36182     1.37319  0.00521147
         695      1.3423     1.37315  0.00520416
         696     1.33908      1.3731  0.00519691
         697     1.35861     1.37308   0.0051895
         698      1.3555     1.37306  0.00518212
         699     1.38256     1.37307  0.00517473
         700     1.39036     1.37309  0.00516739
         701     1.41072     1.37315   0.0051603
         702     1.40772      1.3732  0.00515318
         703     1.40122     1.37324  0.00514601
         704     1.38405     1.37325  0.00513872
         705     1.39519     1.37328  0.00513153
         706     1.35971     1.37326  0.00512429
         707     1.36806     1.37326  0.00511705
         708     1.36853     1.37325  0.00510983
         709      1.3754     1.37325  0.00510262
         710     1.37548     1.37326  0.00509544
         711     1.36294     1.37324  0.00508829
         712     1.36013     1.37322  0.00508118
         713     1.35342     1.37319  0.00507413
         714     1.35598     1.37317  0.00506708
         715     1.35075     1.37314  0.00506009
         716     1.35852     1.37312  0.00505306
         717     1.36794     1.37311  0.00504602
         718     1.36242      1.3731  0.00503901
         719     1.37015     1.37309  0.00503201
         720     1.33096     1.37303  0.00502536
         721     1.37514     1.37304  0.00501839
         722     1.32021     1.37296  0.00501197
         723     1.33058     1.37291  0.00500538
         724      1.3087     1.37282  0.00499926
         725       1.319     1.37274  0.00499291
         726     1.29452     1.37263   0.0049872
         727     1.33015     1.37258  0.00498068
         728     1.32641     1.37251  0.00497424
         729     1.32231     1.37244  0.00496789
