# SA_step Temperature Mu Sigma
0 1 2 1.5
2238 1.34293e-05 0.801194 0.615721
2239 1.33622e-05 0.801194 0.615721
2240 1.32954e-05 0.801194 0.615721
2241 1.32289e-05 0.801194 0.615721
2242 1.31628e-05 0.801194 0.615721
2243 1.30969e-05 0.801194 0.615721
2244 1.30315e-05 0.801194 0.615721
2245 1.29663e-05 0.801194 0.615721
2246 1.29015e-05 0.801194 0.615721
2247 1.2837e-05 0.801194 0.615721
2248 1.27728e-05 0.801194 0.615721
2249 1.27089e-05 0.801194 0.615721
2250 1.26454e-05 0.801194 0.615721
2251 1.25821e-05 0.801194 0.615721
2252 1.25192e-05 0.801194 0.615721
2253 1.24566e-05 0.801194 0.615721
2254 1.23944e-05 0.801194 0.615721
2255 1.23324e-05 0.801194 0.615721
2256 1.22707e-05 0.801194 0.615721
2257 1.22094e-05 0.801194 0.615721
2258 1.21483e-05 0.801194 0.615721
2259 1.20876e-05 0.801194 0.615721
2260 1.20271e-05 0.801194 0.615721
2261 1.1967e-05 0.801194 0.615721
2262 1.19072e-05 0.801194 0.615721
2263 1.18476e-05 0.801194 0.615721
2264 1.17884e-05 0.801194 0.615721
2265 1.17295e-05 0.801194 0.615721
2266 1.16708e-05 0.801194 0.615721
2267 1.16125e-05 0.801194 0.615721
2268 1.15544e-05 0.801194 0.615721
2269 1.14966e-05 0.801194 0.615721
2270 1.14391e-05 0.801194 0.615721
2271 1.13819e-05 0.801194 0.615721
2272 1.1325e-05 0.801194 0.615721
2273 1.12684e-05 0.801194 0.615721
2274 1.12121e-05 0.801194 0.615721
2275 1.1156e-05 0.801194 0.615721
2276 1.11002e-05 0.801194 0.615721
2277 1.10447e-05 0.801194 0.615721
2278 1.09895e-05 0.801194 0.615721
2279 1.09346e-05 0.801194 0.615721
2280 1.08799e-05 0.801194 0.615721
2281 1.08255e-05 0.801194 0.615721
2282 1.07714e-05 0.801194 0.615721
2283 1.07175e-05 0.801194 0.615721
2284 1.06639e-05 0.801194 0.615721
2285 1.06106e-05 0.801194 0.615721
2286 1.05575e-05 0.801194 0.615721
2287 1.05047e-05 0.801194 0.615721
2288 1.04522e-05 0.801194 0.615721
2289 1.04e-05 0.801194 0.615721
2290 1.0348e-05 0.801194 0.615721
2291 1.02962e-05 0.801194 0.615721
2292 1.02447e-05 0.801194 0.615721
2293 1.01935e-05 0.801194 0.615721
2294 1.01426e-05 0.801194 0.615721
2295 1.00918e-05 0.801194 0.615721
2296 1.00414e-05 0.801194 0.615721
