#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        5797     1.49022     1.66681  0.00190647
        5798     1.49311     1.66678  0.00190638
        5799     1.49583     1.66675  0.00190628
        5800     1.49839     1.66672  0.00190617
        5801      1.5008     1.66669  0.00190605
        5802     1.50307     1.66666  0.00190593
        5803     1.50521     1.66663  0.00190581
        5804     1.50723     1.66661  0.00190568
        5805     1.50915     1.66658  0.00190554
        5806     1.51096     1.66655   0.0019054
        5807     1.51269     1.66653  0.00190526
        5808     1.51433      1.6665  0.00190511
        5809      1.5159     1.66647  0.00190496
        5810      1.5174     1.66645  0.00190481
        5811     1.51885     1.66642  0.00190465
        5812     1.52024      1.6664  0.00190449
        5813      1.5216     1.66637  0.00190432
        5814     1.52291     1.66635  0.00190415
        5815      1.5242     1.66632  0.00190398
        5816     1.52546      1.6663  0.00190381
        5817      1.5267     1.66628  0.00190363
        5818     1.52791     1.66625  0.00190345
        5819     1.52911     1.66623  0.00190327
        5820     1.53029      1.6662  0.00190309
        5821     1.53146     1.66618   0.0019029
        5822     1.53261     1.66616  0.00190271
        5823     1.53374     1.66614  0.00190252
        5824     1.53486     1.66611  0.00190233
        5825     1.53595     1.66609  0.00190214
        5826     1.53702     1.66607  0.00190194
        5827     1.53807     1.66605  0.00190174
        5828     1.53908     1.66602  0.00190154
        5829     1.54007       1.666  0.00190133
        5830     1.54102     1.66598  0.00190113
        5831     1.54193     1.66596  0.00190092
        5832      1.5428     1.66594  0.00190071
        5833     1.54362     1.66592   0.0019005
        5834      1.5444      1.6659  0.00190029
        5835     1.54513     1.66588  0.00190008
        5836      1.5458     1.66586  0.00189986
        5837     1.54642     1.66584  0.00189965
        5838     1.54699     1.66582  0.00189943
        5839     1.54751      1.6658  0.00189921
        5840     1.54798     1.66578    0.001899
        5841      1.5484     1.66576  0.00189878
        5842     1.54878     1.66574  0.00189856
        5843     1.54911     1.66572  0.00189834
        5844     1.54941      1.6657  0.00189812
        5845     1.54967     1.66568   0.0018979
        5846     1.54991     1.66566  0.00189768
        5847     1.55012     1.66564  0.00189745
        5848     1.55032     1.66562  0.00189723
        5849      1.5505      1.6656  0.00189701
        5850     1.55068     1.66558  0.00189679
        5851     1.55086     1.66556  0.00189656
        5852     1.55105     1.66554  0.00189634
        5853     1.55126     1.66552  0.00189612
        5854     1.55149      1.6655  0.00189589
        5855     1.55176     1.66548  0.00189567
        5856     1.55206     1.66546  0.00189544
        5857      1.5524     1.66544  0.00189522
        5858     1.55279     1.66542  0.00189499
        5859     1.55323      1.6654  0.00189477
        5860     1.55372     1.66538  0.00189454
        5861     1.55427     1.66536  0.00189431
        5862     1.55488     1.66535  0.00189408
        5863     1.55553     1.66533  0.00189385
        5864     1.55623     1.66531  0.00189362
        5865     1.55696     1.66529  0.00189339
        5866     1.55773     1.66527  0.00189315
        5867     1.55852     1.66525  0.00189292
        5868     1.55931     1.66523  0.00189268
        5869      1.5601     1.66522  0.00189244
        5870     1.56087      1.6652   0.0018922
        5871     1.56161     1.66518  0.00189196
        5872      1.5623     1.66516  0.00189172
        5873     1.56292     1.66515  0.00189148
        5874     1.56347     1.66513  0.00189124
        5875     1.56393     1.66511  0.00189099
        5876     1.56428     1.66509  0.00189075
        5877     1.56451     1.66508  0.00189051
        5878     1.56463     1.66506  0.00189026
        5879     1.56462     1.66504  0.00189002
        5880     1.56448     1.66503  0.00188977
        5881     1.56422     1.66501  0.00188953
        5882     1.56384     1.66499  0.00188929
        5883     1.56336     1.66497  0.00188904
        5884     1.56278     1.66496   0.0018888
        5885     1.56213     1.66494  0.00188856
        5886     1.56141     1.66492  0.00188832
        5887     1.56067      1.6649  0.00188809
        5888     1.55992     1.66489  0.00188785
        5889     1.55918     1.66487  0.00188762
        5890      1.5585     1.66485  0.00188738
        5891      1.5579     1.66483  0.00188715
        5892     1.55742     1.66481  0.00188692
        5893     1.55707      1.6648  0.00188668
        5894     1.55689     1.66478  0.00188645
        5895     1.55691     1.66476  0.00188622
        5896     1.55715     1.66474  0.00188599
        5897     1.55764     1.66472  0.00188576
        5898     1.55839     1.66471  0.00188552
        5899     1.55941     1.66469  0.00188529
        5900     1.56073     1.66467  0.00188505
        5901     1.56233     1.66465  0.00188481
        5902     1.56422     1.66464  0.00188457
        5903      1.5664     1.66462  0.00188432
        5904     1.56886      1.6646  0.00188407
        5905     1.57158     1.66459  0.00188382
        5906     1.57455     1.66457  0.00188356
        5907     1.57775     1.66456   0.0018833
        5908     1.58115     1.66454  0.00188304
        5909     1.58473     1.66453  0.00188277
        5910     1.58847     1.66452  0.00188249
        5911     1.59233      1.6645  0.00188221
        5912     1.59629     1.66449  0.00188193
        5913     1.60032     1.66448  0.00188164
        5914      1.6044     1.66447  0.00188135
        5915     1.60849     1.66446  0.00188106
        5916     1.61259     1.66445  0.00188076
        5917     1.61665     1.66445  0.00188046
        5918     1.62065     1.66444  0.00188016
        5919     1.62459     1.66443  0.00187985
        5920     1.62843     1.66442  0.00187954
        5921     1.63215     1.66442  0.00187923
        5922     1.63575     1.66441  0.00187892
        5923     1.63919     1.66441  0.00187861
        5924     1.64248     1.66441   0.0018783
        5925     1.64559      1.6644  0.00187798
        5926      1.6485      1.6644  0.00187767
        5927     1.65121      1.6644  0.00187735
        5928      1.6537      1.6644  0.00187704
        5929     1.65596      1.6644  0.00187672
        5930     1.65798     1.66439   0.0018764
        5931     1.65975     1.66439  0.00187609
        5932     1.66126     1.66439  0.00187577
        5933      1.6625     1.66439  0.00187546
        5934     1.66346     1.66439  0.00187514
        5935     1.66414     1.66439  0.00187482
        5936     1.66452     1.66439  0.00187451
        5937     1.66461     1.66439  0.00187419
        5938      1.6644     1.66439  0.00187388
        5939     1.66388     1.66439  0.00187356
        5940     1.66304     1.66439  0.00187325
        5941     1.66188     1.66439  0.00187293
        5942     1.66039     1.66439  0.00187261
        5943     1.65857     1.66439   0.0018723
        5944      1.6564     1.66439  0.00187199
        5945     1.65387     1.66439  0.00187167
        5946       1.651     1.66438  0.00187136
        5947     1.64776     1.66438  0.00187105
        5948     1.64415     1.66438  0.00187073
        5949     1.64016     1.66437  0.00187042
        5950      1.6358     1.66437  0.00187012
        5951     1.63107     1.66436  0.00186981
        5952     1.62597     1.66436  0.00186951
        5953      1.6205     1.66435  0.00186921
        5954     1.61467     1.66434  0.00186891
        5955     1.60849     1.66433  0.00186862
        5956     1.60199     1.66432  0.00186834
        5957     1.59518     1.66431  0.00186806
        5958     1.58809      1.6643  0.00186779
        5959     1.58075     1.66428  0.00186753
        5960     1.57321     1.66427  0.00186728
        5961      1.5655     1.66425  0.00186704
        5962     1.55767     1.66423  0.00186681
        5963      1.5498     1.66421   0.0018666
        5964     1.54193     1.66419   0.0018664
        5965     1.53414     1.66417  0.00186621
        5966     1.52649     1.66415  0.00186604
        5967     1.51907     1.66413  0.00186589
        5968     1.51196      1.6641  0.00186575
        5969     1.50523     1.66407  0.00186563
        5970     1.49898     1.66405  0.00186552
        5971     1.49327     1.66402  0.00186542
        5972     1.48818     1.66399  0.00186534
        5973     1.48379     1.66396  0.00186528
        5974     1.48016     1.66393  0.00186522
        5975     1.47732      1.6639  0.00186517
        5976     1.47532     1.66386  0.00186512
        5977     1.47418     1.66383  0.00186508
        5978     1.47391      1.6638  0.00186504
        5979      1.4745     1.66377  0.00186499
        5980     1.47594     1.66374  0.00186495
        5981     1.47819     1.66371  0.00186489
        5982      1.4812     1.66368  0.00186483
        5983     1.48491     1.66365  0.00186476
        5984     1.48926     1.66362  0.00186468
        5985     1.49419     1.66359  0.00186458
        5986     1.49962     1.66356  0.00186447
        5987     1.50547     1.66353  0.00186434
        5988     1.51167     1.66351   0.0018642
        5989     1.51815     1.66348  0.00186405
        5990     1.52485     1.66346  0.00186388
        5991     1.53169     1.66344   0.0018637
        5992     1.53863     1.66342  0.00186351
        5993     1.54562      1.6634   0.0018633
        5994     1.55262     1.66338  0.00186308
        5995     1.55959     1.66336  0.00186285
        5996     1.56651     1.66335  0.00186261
        5997     1.57334     1.66333  0.00186236
        5998     1.58008     1.66332   0.0018621
        5999     1.58671     1.66331  0.00186184
        6000     1.59322     1.66329  0.00186156
        6001      1.5996     1.66328  0.00186128
        6002     1.60584     1.66327    0.001861
        6003     1.61195     1.66327  0.00186071
        6004     1.61791     1.66326  0.00186041
        6005     1.62372     1.66325  0.00186011
        6006     1.62939     1.66325  0.00185981
        6007      1.6349     1.66324  0.00185951
        6008     1.64025     1.66324   0.0018592
        6009     1.64544     1.66323   0.0018589
        6010     1.65046     1.66323  0.00185859
        6011      1.6553     1.66323  0.00185828
        6012     1.65996     1.66323  0.00185797
        6013     1.66444     1.66323  0.00185766
        6014     1.66871     1.66323  0.00185735
        6015     1.67278     1.66323  0.00185704
        6016     1.67664     1.66323  0.00185674
        6017     1.68027     1.66324  0.00185643
        6018     1.68367     1.66324  0.00185612
        6019     1.68684     1.66324  0.00185582
        6020     1.68975     1.66325  0.00185552
        6021     1.69241     1.66325  0.00185522
        6022     1.69481     1.66326  0.00185491
        6023     1.69694     1.66326  0.00185462
        6024      1.6988     1.66327  0.00185432
        6025     1.70038     1.66328  0.00185402
        6026     1.70168     1.66328  0.00185372
        6027     1.70269     1.66329  0.00185343
        6028     1.70341      1.6633  0.00185313
        6029     1.70383      1.6633  0.00185284
        6030     1.70397     1.66331  0.00185254
        6031     1.70381     1.66332  0.00185225
        6032     1.70336     1.66332  0.00185195
        6033     1.70263     1.66333  0.00185166
        6034     1.70162     1.66334  0.00185136
        6035     1.70034     1.66334  0.00185106
        6036     1.69879     1.66335  0.00185077
        6037     1.69699     1.66335  0.00185047
        6038     1.69494     1.66336  0.00185017
        6039     1.69267     1.66336  0.00184987
        6040     1.69019     1.66337  0.00184957
        6041     1.68752     1.66337  0.00184927
        6042     1.68467     1.66338  0.00184896
        6043     1.68166     1.66338  0.00184866
        6044     1.67852     1.66338  0.00184835
        6045     1.67527     1.66338  0.00184805
        6046     1.67194     1.66338  0.00184774
        6047     1.66853     1.66339  0.00184744
        6048     1.66509     1.66339  0.00184713
        6049     1.66164     1.66339  0.00184683
        6050     1.65821     1.66338  0.00184652
        6051     1.65483     1.66338  0.00184622
        6052     1.65153     1.66338  0.00184592
        6053     1.64833     1.66338  0.00184561
        6054     1.64527     1.66338  0.00184531
        6055     1.64238     1.66337  0.00184501
        6056     1.63969     1.66337  0.00184471
        6057     1.63722     1.66336  0.00184441
        6058     1.63502     1.66336  0.00184411
        6059     1.63309     1.66335  0.00184381
        6060     1.63148     1.66335  0.00184352
        6061     1.63021     1.66334  0.00184322
        6062      1.6293     1.66334  0.00184292
        6063     1.62876     1.66333  0.00184263
        6064     1.62861     1.66333  0.00184233
        6065     1.62886     1.66332  0.00184204
        6066     1.62953     1.66332  0.00184174
        6067      1.6306     1.66331  0.00184145
        6068     1.63207      1.6633  0.00184115
        6069     1.63395      1.6633  0.00184085
        6070      1.6362      1.6633  0.00184056
        6071     1.63882     1.66329  0.00184026
        6072     1.64178     1.66329  0.00183996
        6073     1.64505     1.66329  0.00183966
        6074      1.6486     1.66328  0.00183936
        6075     1.65238     1.66328  0.00183905
        6076     1.65636     1.66328  0.00183875
        6077     1.66049     1.66328  0.00183845
        6078     1.66472     1.66328  0.00183815
        6079     1.66901     1.66328  0.00183784
        6080     1.67331     1.66328  0.00183754
        6081     1.67755     1.66328  0.00183724
        6082     1.68171     1.66329  0.00183694
        6083     1.68573     1.66329  0.00183664
        6084     1.68957      1.6633  0.00183635
        6085     1.69318      1.6633  0.00183605
        6086     1.69654     1.66331  0.00183576
        6087      1.6996     1.66331  0.00183547
        6088     1.70233     1.66332  0.00183518
        6089     1.70471     1.66333  0.00183489
        6090     1.70672     1.66333   0.0018346
        6091     1.70835     1.66334  0.00183431
        6092     1.70959     1.66335  0.00183403
        6093     1.71042     1.66335  0.00183374
        6094     1.71087     1.66336  0.00183346
        6095     1.71092     1.66337  0.00183318
        6096     1.71059     1.66338  0.00183289
        6097     1.70991     1.66339  0.00183261
        6098     1.70889     1.66339  0.00183232
        6099     1.70756      1.6634  0.00183204
        6100     1.70595     1.66341  0.00183175
        6101      1.7041     1.66341  0.00183146
        6102     1.70204     1.66342  0.00183117
        6103     1.69981     1.66343  0.00183088
        6104     1.69746     1.66343  0.00183059
        6105     1.69502     1.66344   0.0018303
        6106     1.69254     1.66344     0.00183
        6107     1.69006     1.66345  0.00182971
        6108      1.6876     1.66345  0.00182941
        6109     1.68522     1.66345  0.00182912
        6110     1.68292     1.66346  0.00182882
        6111     1.68075     1.66346  0.00182852
        6112     1.67873     1.66346  0.00182823
        6113     1.67686     1.66346  0.00182793
        6114     1.67517     1.66347  0.00182763
        6115     1.67366     1.66347  0.00182733
        6116     1.67232     1.66347  0.00182703
        6117     1.67117     1.66347  0.00182674
        6118     1.67019     1.66347  0.00182644
        6119     1.66938     1.66347  0.00182614
        6120     1.66873     1.66347  0.00182584
        6121     1.66822     1.66347  0.00182554
        6122     1.66786     1.66348  0.00182524
        6123     1.66762     1.66348  0.00182495
        6124      1.6675     1.66348  0.00182465
        6125     1.66749     1.66348  0.00182435
        6126     1.66759     1.66348  0.00182405
        6127     1.66778     1.66348  0.00182376
        6128     1.66806     1.66348  0.00182346
        6129     1.66844     1.66348  0.00182316
        6130      1.6689     1.66348  0.00182286
        6131     1.66946     1.66348  0.00182257
        6132     1.67011     1.66348  0.00182227
        6133     1.67085     1.66348  0.00182197
        6134     1.67169     1.66349  0.00182168
        6135     1.67261     1.66349  0.00182138
        6136     1.67363     1.66349  0.00182108
        6137     1.67473     1.66349  0.00182079
        6138      1.6759     1.66349  0.00182049
        6139     1.67714     1.66349   0.0018202
        6140     1.67844      1.6635   0.0018199
        6141     1.67978      1.6635  0.00181961
        6142     1.68114      1.6635  0.00181931
        6143      1.6825     1.66351  0.00181902
        6144     1.68384     1.66351  0.00181873
        6145     1.68512     1.66351  0.00181844
        6146     1.68633     1.66352  0.00181814
        6147     1.68744     1.66352  0.00181785
        6148     1.68839     1.66352  0.00181756
        6149     1.68918     1.66353  0.00181727
        6150     1.68975     1.66353  0.00181698
        6151     1.69007     1.66354  0.00181669
        6152     1.69011     1.66354   0.0018164
        6153     1.68984     1.66355  0.00181611
        6154     1.68923     1.66355  0.00181582
        6155     1.68824     1.66355  0.00181553
        6156     1.68685     1.66356  0.00181524
        6157     1.68504     1.66356  0.00181495
        6158     1.68278     1.66356  0.00181465
        6159     1.68007     1.66357  0.00181436
        6160     1.67689     1.66357  0.00181407
        6161     1.67324     1.66357  0.00181377
        6162     1.66911     1.66357  0.00181348
        6163      1.6645     1.66357  0.00181319
        6164     1.65942     1.66357  0.00181289
        6165     1.65389     1.66357   0.0018126
        6166     1.64791     1.66357  0.00181231
        6167     1.64153     1.66356  0.00181202
        6168     1.63475     1.66356  0.00181173
        6169     1.62762     1.66355  0.00181144
        6170     1.62017     1.66355  0.00181116
        6171     1.61245     1.66354  0.00181089
        6172      1.6045     1.66353  0.00181062
        6173     1.59638     1.66352  0.00181036
        6174     1.58813     1.66351  0.00181011
        6175     1.57981     1.66349  0.00180987
        6176     1.57148     1.66348  0.00180963
        6177      1.5632     1.66346  0.00180941
        6178     1.55504     1.66344  0.00180921
        6179     1.54704     1.66342  0.00180901
        6180     1.53928      1.6634  0.00180883
        6181     1.53181     1.66338  0.00180866
        6182     1.52468     1.66336  0.00180851
        6183     1.51795     1.66334  0.00180837
        6184     1.51168     1.66331  0.00180824
        6185      1.5059     1.66329  0.00180813
        6186     1.50064     1.66326  0.00180803
        6187     1.49595     1.66323  0.00180794
        6188     1.49186     1.66321  0.00180786
        6189     1.48838     1.66318  0.00180779
        6190     1.48552     1.66315  0.00180772
        6191      1.4833     1.66312  0.00180766
        6192     1.48171     1.66309  0.00180761
        6193     1.48075     1.66306  0.00180756
        6194     1.48042     1.66303  0.00180751
        6195     1.48068       1.663  0.00180745
        6196     1.48152     1.66297   0.0018074
        6197     1.48291     1.66294  0.00180734
        6198     1.48482     1.66291  0.00180728
        6199     1.48723     1.66289  0.00180721
        6200     1.49008     1.66286  0.00180713
        6201     1.49334     1.66283  0.00180705
        6202     1.49698      1.6628  0.00180695
        6203     1.50096     1.66278  0.00180685
        6204     1.50524     1.66275  0.00180674
        6205     1.50976     1.66273  0.00180662
        6206     1.51451      1.6627  0.00180648
        6207     1.51943     1.66268  0.00180634
        6208     1.52449     1.66266  0.00180619
        6209     1.52966     1.66264  0.00180602
        6210     1.53491     1.66262  0.00180585
        6211      1.5402      1.6626  0.00180566
        6212      1.5455     1.66258  0.00180547
        6213     1.55078     1.66256  0.00180527
        6214     1.55603     1.66254  0.00180506
        6215     1.56122     1.66253  0.00180485
        6216     1.56633     1.66251  0.00180462
        6217     1.57133      1.6625  0.00180439
        6218     1.57621     1.66248  0.00180415
        6219     1.58094     1.66247  0.00180391
        6220     1.58552     1.66246  0.00180366
        6221     1.58992     1.66245  0.00180341
        6222     1.59414     1.66244  0.00180316
        6223     1.59816     1.66242   0.0018029
        6224     1.60197     1.66242  0.00180263
        6225     1.60556     1.66241  0.00180237
        6226     1.60892      1.6624   0.0018021
        6227     1.61206     1.66239  0.00180182
        6228     1.61495     1.66238  0.00180155
        6229      1.6176     1.66237  0.00180128
        6230        1.62     1.66237    0.001801
        6231     1.62215     1.66236  0.00180072
        6232     1.62405     1.66236  0.00180044
        6233     1.62571     1.66235  0.00180017
        6234     1.62713     1.66234  0.00179989
        6235     1.62832     1.66234  0.00179961
        6236     1.62928     1.66233  0.00179932
        6237     1.63002     1.66233  0.00179904
        6238     1.63056     1.66232  0.00179876
        6239      1.6309     1.66232  0.00179848
        6240     1.63106     1.66231   0.0017982
        6241     1.63107     1.66231  0.00179792
        6242     1.63092      1.6623  0.00179764
        6243     1.63064      1.6623  0.00179736
        6244     1.63026     1.66229  0.00179708
        6245     1.62978     1.66229   0.0017968
        6246     1.62923     1.66228  0.00179652
        6247     1.62863     1.66228  0.00179624
        6248       1.628     1.66227  0.00179596
        6249     1.62738     1.66227  0.00179568
        6250     1.62679     1.66226   0.0017954
        6251     1.62624     1.66225  0.00179512
        6252     1.62577     1.66225  0.00179484
        6253     1.62541     1.66224  0.00179457
        6254     1.62518     1.66224  0.00179429
        6255     1.62511     1.66223  0.00179401
        6256     1.62523     1.66222  0.00179374
        6257     1.62557     1.66222  0.00179346
        6258     1.62615     1.66221  0.00179318
        6259     1.62701     1.66221   0.0017929
        6260     1.62817      1.6622  0.00179263
        6261     1.62966      1.6622  0.00179235
        6262      1.6315     1.66219  0.00179207
        6263     1.63371     1.66219  0.00179179
        6264     1.63632     1.66218  0.00179151
        6265     1.63933     1.66218  0.00179122
        6266     1.64276     1.66218  0.00179094
        6267     1.64661     1.66217  0.00179066
        6268     1.65089     1.66217  0.00179037
        6269     1.65558     1.66217  0.00179009
        6270     1.66068     1.66217   0.0017898
        6271     1.66616     1.66217  0.00178952
        6272       1.672     1.66217  0.00178923
        6273     1.67817     1.66218  0.00178895
        6274     1.68463     1.66218  0.00178867
        6275     1.69135     1.66218  0.00178839
        6276     1.69826     1.66219  0.00178811
        6277     1.70533      1.6622  0.00178784
        6278      1.7125      1.6622  0.00178757
        6279     1.71973     1.66221  0.00178731
        6280     1.72696     1.66222  0.00178706
        6281     1.73413     1.66224  0.00178681
        6282     1.74122     1.66225  0.00178657
        6283     1.74815     1.66226  0.00178634
        6284     1.75491     1.66228  0.00178611
        6285     1.76145     1.66229   0.0017859
        6286     1.76774     1.66231  0.00178569
        6287     1.77376     1.66233   0.0017855
        6288     1.77948     1.66234  0.00178531
        6289     1.78489     1.66236  0.00178513
        6290     1.78999     1.66238  0.00178496
        6291     1.79475     1.66241   0.0017848
        6292     1.79919     1.66243  0.00178465
        6293     1.80331     1.66245  0.00178451
        6294     1.80711     1.66247  0.00178437
        6295     1.81059      1.6625  0.00178425
        6296     1.81378     1.66252  0.00178412
        6297     1.81667     1.66254  0.00178401
        6298     1.81929     1.66257   0.0017839
        6299     1.82165      1.6626   0.0017838
        6300     1.82375     1.66262   0.0017837
        6301     1.82562     1.66265   0.0017836
        6302     1.82727     1.66267  0.00178351
        6303     1.82871      1.6627  0.00178342
        6304     1.82996     1.66273  0.00178333
        6305     1.83102     1.66275  0.00178325
        6306      1.8319     1.66278  0.00178317
        6307     1.83262     1.66281  0.00178309
        6308     1.83319     1.66283  0.00178301
        6309     1.83361     1.66286  0.00178294
        6310     1.83389     1.66289  0.00178286
        6311     1.83404     1.66291  0.00178278
        6312     1.83407     1.66294  0.00178271
        6313     1.83398     1.66297  0.00178263
        6314     1.83379       1.663  0.00178255
        6315     1.83348     1.66302  0.00178248
        6316     1.83309     1.66305   0.0017824
        6317      1.8326     1.66308  0.00178232
        6318     1.83203      1.6631  0.00178223
        6319     1.83138     1.66313  0.00178215
        6320     1.83066     1.66316  0.00178207
        6321     1.82986     1.66318  0.00178198
        6322     1.82901     1.66321  0.00178189
        6323     1.82809     1.66323   0.0017818
        6324     1.82711     1.66326  0.00178171
        6325     1.82608     1.66329  0.00178161
        6326       1.825     1.66331  0.00178151
        6327     1.82386     1.66334  0.00178141
        6328     1.82267     1.66336  0.00178131
        6329     1.82143     1.66339   0.0017812
        6330     1.82013     1.66341  0.00178109
        6331     1.81878     1.66344  0.00178098
        6332     1.81738     1.66346  0.00178087
        6333     1.81591     1.66349  0.00178075
        6334     1.81439     1.66351  0.00178062
        6335      1.8128     1.66353   0.0017805
        6336     1.81114     1.66356  0.00178037
        6337     1.80942     1.66358  0.00178024
        6338     1.80763      1.6636   0.0017801
        6339     1.80577     1.66362  0.00177996
        6340     1.80385     1.66365  0.00177982
        6341     1.80185     1.66367  0.00177967
        6342     1.79979     1.66369  0.00177952
        6343     1.79767     1.66371  0.00177937
        6344      1.7955     1.66373  0.00177921
        6345     1.79327     1.66375  0.00177904
        6346       1.791     1.66377  0.00177888
        6347      1.7887     1.66379  0.00177871
        6348     1.78637     1.66381  0.00177853
        6349     1.78403     1.66383  0.00177835
        6350     1.78169     1.66385  0.00177817
        6351     1.77936     1.66387  0.00177798
        6352     1.77706     1.66388  0.00177779
        6353     1.77481      1.6639   0.0017776
        6354     1.77261     1.66392   0.0017774
        6355     1.77049     1.66394   0.0017772
        6356     1.76846     1.66395  0.00177699
        6357     1.76652     1.66397  0.00177679
        6358     1.76469     1.66398  0.00177658
        6359     1.76298       1.664  0.00177637
        6360      1.7614     1.66402  0.00177615
        6361     1.75996     1.66403  0.00177594
        6362     1.75866     1.66404  0.00177572
        6363      1.7575     1.66406   0.0017755
        6364     1.75649     1.66407  0.00177528
        6365     1.75561     1.66409  0.00177506
        6366     1.75488      1.6641  0.00177484
        6367     1.75428     1.66412  0.00177462
        6368     1.75381     1.66413   0.0017744
        6369     1.75344     1.66415  0.00177417
        6370     1.75318     1.66416  0.00177395
        6371     1.75301     1.66417  0.00177373
        6372      1.7529     1.66419   0.0017735
        6373     1.75286      1.6642  0.00177328
        6374     1.75285     1.66421  0.00177306
        6375     1.75288     1.66423  0.00177283
        6376     1.75291     1.66424  0.00177261
        6377     1.75293     1.66426  0.00177239
        6378     1.75293     1.66427  0.00177216
        6379      1.7529     1.66428  0.00177194
        6380     1.75281      1.6643  0.00177172
        6381     1.75267     1.66431  0.00177149
        6382     1.75244     1.66433  0.00177127
        6383     1.75214     1.66434  0.00177104
        6384     1.75174     1.66435  0.00177082
        6385     1.75124     1.66437  0.00177059
        6386     1.75064     1.66438  0.00177037
        6387     1.74993     1.66439  0.00177014
        6388     1.74912     1.66441  0.00176991
        6389     1.74819     1.66442  0.00176969
        6390     1.74714     1.66443  0.00176946
        6391     1.74597     1.66445  0.00176923
        6392     1.74467     1.66446  0.00176899
        6393     1.74326     1.66447  0.00176876
        6394     1.74171     1.66448  0.00176852
        6395     1.74003     1.66449  0.00176829
        6396     1.73823     1.66451  0.00176805
        6397     1.73628     1.66452  0.00176781
        6398      1.7342     1.66453  0.00176757
        6399     1.73198     1.66454  0.00176732
        6400     1.72962     1.66455  0.00176707
        6401      1.7271     1.66456  0.00176682
        6402     1.72444     1.66457  0.00176657
        6403     1.72161     1.66458  0.00176632
        6404     1.71862     1.66459  0.00176606
        6405     1.71547     1.66459  0.00176581
        6406     1.71214      1.6646  0.00176555
        6407     1.70864     1.66461  0.00176528
        6408     1.70496     1.66461  0.00176502
        6409     1.70109     1.66462  0.00176475
        6410     1.69704     1.66462  0.00176449
        6411     1.69281     1.66463  0.00176422
        6412     1.68839     1.66463  0.00176394
        6413     1.68379     1.66464  0.00176367
        6414     1.67901     1.66464   0.0017634
        6415     1.67406     1.66464  0.00176312
        6416     1.66895     1.66464  0.00176285
        6417     1.66368     1.66464  0.00176257
        6418     1.65828     1.66464   0.0017623
        6419     1.65274     1.66464  0.00176203
        6420     1.64709     1.66463  0.00176175
        6421     1.64135     1.66463  0.00176148
        6422     1.63554     1.66463  0.00176122
        6423     1.62969     1.66462  0.00176095
        6424     1.62382     1.66461  0.00176069
        6425     1.61795     1.66461  0.00176043
        6426     1.61213      1.6646  0.00176017
        6427     1.60639     1.66459  0.00175992
        6428     1.60074     1.66458  0.00175968
        6429     1.59524     1.66457  0.00175944
        6430     1.58992     1.66456   0.0017592
        6431      1.5848     1.66455  0.00175897
        6432     1.57993     1.66453  0.00175875
        6433     1.57534     1.66452  0.00175853
        6434     1.57106      1.6645  0.00175831
        6435     1.56712     1.66449  0.00175811
        6436     1.56356     1.66447   0.0017579
        6437     1.56039     1.66446   0.0017577
        6438     1.55764     1.66444  0.00175751
        6439     1.55532     1.66442  0.00175732
        6440     1.55344     1.66441  0.00175713
        6441     1.55201     1.66439  0.00175694
        6442     1.55104     1.66437  0.00175676
        6443     1.55051     1.66435  0.00175658
        6444     1.55041     1.66434  0.00175639
        6445     1.55073     1.66432  0.00175621
        6446     1.55145      1.6643  0.00175602
        6447     1.55254     1.66428  0.00175584
        6448     1.55398     1.66427  0.00175565
        6449     1.55574     1.66425  0.00175546
        6450     1.55778     1.66423  0.00175526
        6451     1.56008     1.66422  0.00175506
        6452     1.56261      1.6642  0.00175486
        6453     1.56535     1.66419  0.00175466
        6454     1.56827     1.66417  0.00175445
        6455     1.57136     1.66416  0.00175423
        6456     1.57461     1.66414  0.00175402
        6457     1.57801     1.66413   0.0017538
        6458     1.58157     1.66412  0.00175357
        6459     1.58529      1.6641  0.00175334
        6460     1.58919     1.66409  0.00175311
        6461     1.59327     1.66408  0.00175287
        6462     1.59755     1.66407  0.00175263
        6463     1.60205     1.66406  0.00175239
        6464     1.60677     1.66405  0.00175214
        6465     1.61171     1.66404  0.00175189
        6466     1.61686     1.66404  0.00175163
        6467     1.62222     1.66403  0.00175137
        6468     1.62775     1.66403  0.00175111
        6469     1.63342     1.66402  0.00175084
        6470     1.63918     1.66402  0.00175058
        6471     1.64498     1.66401  0.00175031
        6472     1.65075     1.66401  0.00175004
        6473     1.65643     1.66401  0.00174977
        6474     1.66194     1.66401   0.0017495
        6475     1.66723     1.66401  0.00174923
        6476     1.67221     1.66401  0.00174896
        6477     1.67683     1.66401  0.00174869
        6478     1.68103     1.66402  0.00174842
        6479     1.68476     1.66402  0.00174816
        6480     1.68799     1.66402  0.00174789
        6481     1.69068     1.66403  0.00174763
        6482     1.69281     1.66403  0.00174736
        6483     1.69438     1.66404   0.0017471
        6484     1.69538     1.66404  0.00174684
        6485     1.69582     1.66405  0.00174657
        6486     1.69571     1.66405  0.00174631
        6487      1.6951     1.66406  0.00174605
        6488     1.69399     1.66406  0.00174579
        6489     1.69243     1.66407  0.00174552
        6490     1.69047     1.66407  0.00174526
        6491     1.68814     1.66407  0.00174499
        6492      1.6855     1.66408  0.00174473
        6493      1.6826     1.66408  0.00174446
        6494     1.67949     1.66408  0.00174419
        6495     1.67624     1.66408  0.00174393
